,date,quality_of_life,age,Euro95(€/L),Diesel(€/L),Lpg(€/L),Open,High,Low,Close,adj_close,Volume,Consumer_trust,Economic_climate,Buy_willingness,annual_rate_of_change,annual_rate_of_change_derived,rolling_mean_AEX,news_sentiment,wind_gust,min_temp,avg_temp,max_temp,sunshine_duration,max_potential_sunshine_duration,precipitation_duration,max_precipitation_amount,max_humidity,min_humidity,stringency_index,icu_patients,daily_hospitalization,reproduction_rate,new_cases,new_deaths,total_cases,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,counts_per_day,sunrise,sunset,daylight_hours,14day_rollling_avg_temp,14day_rollling_hospitalization
247,12/24/2020,7.210970464,57.69620253,1.561,1.243,0.629,623.9199829,626.460022,623.6199951,626.3699951,626.3699951,23805300,,,,,,619.2220032,-0.163386241,10,3,4.9,6.8,1,13,4.8,2.3,97,78,78.7,596,1712,0.99,11502,89,745442,10852,,,,,237,8.8,16.31666667,7.516666667,6.660714286,1473.214286
248,12/25/2020,7.033112583,55.20394737,,,,,,,,,,,,,,,619.7511122,-0.143609762,11,-1.5,2.4,6.3,4.4,58,0.6,0.5,97,74,78.7,600,1704,0.95,9856,98,755298,10950,,,,,152,8.8,16.33333333,7.533333333,6.671428571,1508.571429
249,12/26/2020,7.108695652,56.44285714,,,,,,,,,,,,,,,619.7511122,-0.132694885,18,1,3.5,6,0.5,7,2.4,0.5,96,85,78.7,615,1734,0.92,9080,46,764378,10996,,,,,140,8.816666667,16.35,7.533333333,6.610714286,1543.714286
250,12/27/2020,7.06640625,55.99612403,,,,,,,,,,,,,,,619.7511122,-0.136583492,23,4,4.8,5.6,0,0,17.5,1.7,96,84,78.7,631,1797,0.91,7415,28,771793,11024,,,,,258,8.816666667,16.35,7.533333333,6.578571429,1581.357143
251,12/28/2020,7.183035714,55.17410714,1.562,1.244,0.631,627.539978,627.5900269,627.539978,627.5900269,627.5900269,54800,,,,,,621.3855591,-0.129730657,6,-0.2,2.6,5.4,3.1,41,1,0.4,98,83,78.7,658,1922,0.91,7520,45,779313,11069,,,,,224,8.816666667,16.36666667,7.55,6.196428571,1620.857143
252,12/29/2020,7.04109589,57.41363636,1.564,1.245,0.633,629.1699829,633.1199951,628.4000244,629.1400146,629.1400146,55300,,,,,,622.6966688,-0.110579245,9,1.7,2.8,3.9,0,0,12.1,0.8,98,93,78.7,684,2077,0.9,9410,170,788723,11239,,,,,220,8.816666667,16.38333333,7.566666667,5.853571429,1667.071429
253,12/30/2020,7.140186916,57.01869159,1.565,1.247,0.635,630.1099854,631.0499878,627.5900269,628.0599976,628.0599976,44600,,,,,,623.3855591,-0.097682111,9,2.2,4.1,6,3.8,50,3.8,0.5,98,87,78.7,712,2002,0.88,9692,112,798415,11351,,,,,107,8.816666667,16.4,7.583333333,5.582142857,1707.357143
254,12/31/2020,7.267857143,55.66666667,1.567,1.251,0.649,625.1900024,628.0499878,623.9400024,624.6099854,624.6099854,25300,,,,,,623.3700019,-0.102303416,8,-3.3,0.45,4.2,0,0,0,-0.1,98,87,78.7,724,2104,0.86,8205,108,806620,11459,,,,,57,8.816666667,16.41666667,7.6,5.042857143,1752.857143
255,1/1/2021,7.18,56.32,,,,,,,,,,-19,-39,-6,2.7,2.5,623.1350021,-0.126152143,5,-2.3,1.7,5.7,1.7,22,0,0,98,89,78.7,703,1957,0.86,8603,97,815223,11556,,,,,50,8.816666667,16.43333333,7.616666667,4.635714286,1786.571429
256,1/2/2021,7.185714286,54.6056338,,,,,,,,,,,,,,,623.1350021,-0.107381694,5,0.9,2.75,4.6,0,0,0.6,0.3,99,90,78.7,698,2005,0.86,7402,36,822625,11592,,,,,71,8.816666667,16.45,7.633333333,4.210714286,1822.285714
257,1/3/2021,7.25,56.12195122,,,,,,,,,,,,,,,623.1350021,-0.104981638,12,2.4,3.3,4.2,1.4,18,0.9,0.3,98,81,78.7,704,2006,0.87,6563,47,829188,11639,,,,,82,8.8,16.48333333,7.683333333,3.871428571,1856.071429
258,1/4/2021,7.117647059,56.46511628,1.576,1.255,0.639,632.0200195,636.2399902,629.4099731,631.0300293,631.0300293,93100,,,,,,625.840004,-0.100980371,13,1.7,2.6,3.5,0,0,1.3,0.3,91,80,78.7,715,2130,0.88,6341,63,835529,11702,,,,,86,8.8,16.5,7.7,3.532142857,1895.642857
259,1/5/2021,7.026666667,52.93421053,1.58,1.258,0.647,629.9400024,634.1099854,628.9799805,633.6199951,633.6199951,102300,,,,,,627.8550034,-0.106711224,10,1.8,2.4,3,0,0,3.7,0.3,94,87,78.7,731,2159,0.88,7138,187,842667,11889,,,,,76,8.8,16.51666667,7.716666667,3.182142857,1928.214286
260,1/10/2021,8,66.5,,,,,,,,,,,,,,,628.6314348,-0.09861052,9,-4.1,0.05,4.2,1.5,19,1.2,0.1,98,91,78.7,711,1850,0.83,5417,54,879818,12388,,,,,2,8.75,16.63333333,7.883333333,2.739285714,1939.928571
261,1/11/2021,6.955723746,57.55070291,1.612,1.286,0.661,645.1599731,646.9199829,639.5200195,642.4199829,642.4199829,85500,,,,,,630.9242902,-0.071942613,15,3.7,5.2,6.7,0,0,8.2,1.9,97,85,78.7,702,1926,0.82,4892,50,884710,12438,,,,,5335,8.733333333,16.66666667,7.933333333,2.760714286,1955.214286
262,1/12/2021,6.934740883,58.41507128,1.615,1.288,0.664,645.9500122,646.0599976,641.4299927,643.5800171,643.5800171,88800,,,,,,632.5062561,-0.068353094,16,0.6,3.9,7.2,3.7,47,7.8,1.9,96,70,78.7,695,1945,0.81,6100,152,890810,12590,,,,,7365,8.716666667,16.68333333,7.966666667,2.867857143,1972.428571
263,1/13/2021,6.955061853,58.81363126,1.622,1.297,0.678,644.2399902,645.4199829,641.4400024,644.3800049,644.3800049,87600,,,,,,633.8255615,-0.06276726,18,1,3.85,6.7,5.4,68,2.2,0.7,90,65,78.7,700,1821,0.81,6484,122,897294,12712,,,,,8011,8.7,16.71666667,8.016666667,2.892857143,1978.642857
264,1/14/2021,6.92201722,59.67450885,1.63,1.304,0.673,650.3699951,656.6599731,649.1400146,656.6599731,656.6599731,88000,,,,,,636.1090027,-0.06427566,7,-4.4,-1.1,2.2,6.7,83,0,0,97,78,78.7,693,1814,0.8,6031,89,903325,12801,,,,,4123,8.7,16.73333333,8.033333333,2.471428571,1979.857143
265,1/15/2021,6.957848837,59.01919386,1.632,1.305,0.692,654.3900146,655.2399902,647.539978,651.7299805,651.7299805,113400,,,,,,638.522998,-0.08825656,6,-0.5,0.7,1.9,0,0,0,-0.1,95,69,78.7,690,1784,0.81,5272,94,908597,12895,,,,,2084,8.683333333,16.76666667,8.083333333,2.335714286,1970
266,1/16/2021,6.91426216,58.09410802,,,,,,,,,,,,,,,639.5655518,-0.068617657,10,-0.9,0.5,1.9,0,0,3.6,0.2,98,71,78.7,671,1694,0.83,5598,97,914195,12992,76963,76963,,,1222,8.666666667,16.8,8.133333333,2.171428571,1942.642857
267,1/17/2021,6.943190095,58.08795963,,,,,,,,,,,,,,,641.003746,-0.089642532,6,-0.8,2.3,5.4,0.2,2,5.5,1.5,99,93,78.7,676,1708,0.84,4769,41,918964,13033,,,,,1387,8.65,16.81666667,8.166666667,2.042857143,1921.642857
268,1/18/2021,6.910211268,58.45891608,1.632,1.307,0.689,648.8499756,651.6099854,648.8300171,650.2999878,650.2999878,62060600,,,,,,644.2149963,-0.096190713,12,-1.6,2.05,5.7,0,0,3.2,0.4,98,88,78.7,690,1744,0.85,4285,50,923249,13083,,,,,1144,8.616666667,16.85,8.233333333,2.157142857,1895.928571
269,1/19/2021,6.988873435,58.76066025,1.631,1.304,0.683,654.5499878,654.5499878,649.1300049,651.2800293,651.2800293,77667900,,,,,,645,-0.099499561,17,4.6,7.05,9.5,0,0,15,2.3,98,88,78.7,683,1767,0.86,5538,106,928787,13189,,,,,727,8.6,16.88333333,8.283333333,2.539285714,1882.357143
270,1/20/2021,6.836134454,57.35281837,1.628,1.301,0.683,655.6599731,661.0900269,654.539978,659.2999878,659.2999878,69100,,,,,,646.4299988,-0.104634769,16,6.9,8.45,10,0,0,1.6,0.8,92,64,78.7,679,1709,0.86,5800,86,934587,13275,,,,,479,8.583333333,16.91666667,8.333333333,2.946428571,1861.214286
271,1/21/2021,6.81871345,57.24347826,1.63,1.303,0.69,663.460022,666.6599731,662.4799805,663.8800049,663.8800049,68800,,,,,,648.016363,-0.104652278,22,3.6,7.3,11,4.6,55,4.3,2.2,95,65,78.7,677,1667,0.86,5749,89,940336,13364,,,,,345,8.566666667,16.93333333,8.366666667,3.232142857,1837
272,1/22/2021,6.741626794,56.74881517,1.629,1.302,0.679,660.1500244,660.8900146,655.9000244,660.5300293,660.5300293,72300,,,,,,650.6981812,-0.120189629,13,0.5,3.8,7.1,3.5,42,3,1.3,97,70,78.7,674,1684,0.86,5430,85,945766,13449,,,,,211,8.55,16.96666667,8.416666667,3.317857143,1805.142857
273,1/23/2021,6.842105263,55.85238095,,,,,,,,,,,,,,,652.4059998,-0.133229911,12,-1.6,1.75,5.1,0.4,5,1.4,0.6,99,82,82.41,673,1633,0.86,4891,88,950657,13537,166319,166319,,,210,8.516666667,17,8.483333333,3.271428571,1767.571429
274,1/24/2021,7.035874439,55.81333333,,,,,,,,,,,,,,,652.4059998,-0.120299332,8,-4.3,0.4,5.1,3.7,44,0.6,0.1,99,78,82.41,680,1667,0.86,4046,30,954703,13567,,,,,225,8.5,17.03333333,8.533333333,3.296428571,1754.5
275,1/25/2021,6.848958333,55.36597938,1.627,1.302,0.687,666.9400024,667.8499756,655.1599731,658.2399902,658.2399902,96500,,,,,,653.9880005,-0.105454475,10,-6.7,-0.8,5.1,6.9,81,4.7,2.4,98,69,82.41,664,1720,0.85,3922,39,958625,13606,,,,,194,8.483333333,17.06666667,8.583333333,2.867857143,1739.785714
276,1/26/2021,7.006896552,55.60689655,1.627,1.3,0.686,656.5800171,662.4699707,656.0700073,658.539978,658.539978,86100,,,,,,655.4839966,-0.098865263,7,-0.7,2.7,6.1,7.1,82,0,-0.1,98,76,82.41,674,1705,0.84,4735,86,963360,13692,,,,,145,8.45,17.1,8.65,2.782142857,1722.642857
277,1/27/2021,6.794117647,57.72463768,1.629,1.303,0.687,654.3400269,656.3599854,642.0900269,647.9199829,647.9199829,136100,,,,,,655.8379944,-0.081113197,8,0.3,3,5.7,0,0,6.1,1.2,98,83,82.41,651,1648,0.82,4699,68,968059,13760,,,,,138,8.433333333,17.11666667,8.683333333,2.721428571,1710.285714
278,1/28/2021,6.918604651,56.26744186,1.633,1.306,0.678,639.5499878,650.1199951,633.6799927,649,649,109859000,,,,,,655.0719971,-0.073884092,8,1.1,2.9,4.7,0,0,0.9,0.2,99,81,82.41,645,1595,0.81,4365,83,972424,13843,,,,,86,8.4,17.15,8.75,3.007142857,1694.642857
279,1/29/2021,6.851351351,56.68421053,1.635,1.306,0.692,641.3300171,644.9400024,637.1099854,637.1099854,637.1099854,102100,,,,,,653.6099976,-0.086436361,12,-0.5,3.45,7.4,0,0,15.8,3.1,98,85,82.41,659,1572,0.81,4198,56,976622,13899,,,,,76,8.383333333,17.18333333,8.8,3.203571429,1679.5
280,1/30/2021,6.738095238,56.78571429,,,,,,,,,,,,,,,653.6099976,-0.09294647,8,-5.5,-2.45,0.6,3.8,43,0,0,98,80,82.41,640,1600,0.82,3706,87,980328,13986,351306,348876,2430,,42,8.35,17.21666667,8.866666667,2.992857143,1672.785714
281,1/31/2021,6.911764706,53.89855072,,,,,,,,,,,,,,,653.6099976,-0.061173305,6,-8.6,-3.55,1.5,7.8,88,0,0,98,72,82.41,646,1573,0.85,3188,39,983516,14025,,,,,69,8.316666667,17.25,8.933333333,2.575,1663.142857
282,2/27/2021,8,77,,,,,,,,,,,,,,,653.9777764,-0.009962825,6,-0.7,3.9,8.5,4.2,39,0,0,99,75,78.7,518,1291,1.06,4671,40,1090745,15570,1382520,1105122,277398,,1,7.416666667,18.13333333,10.71666667,2.707142857,1630.785714
283,2/28/2021,7.5,53,,,,,,,,,,,,,,,654.3149948,-0.011277618,5,-1.2,3.05,7.3,2.4,22,0,0,99,87,78.7,526,1322,1.05,3764,20,1094509,15590,,,,,2,7.383333333,18.15,10.76666667,2.421428571,1599
284,3/1/2021,7.081889439,57.92291923,1.709,1.392,0.738,662.0200195,665.6900024,658.6199951,664.5800171,664.5800171,104100,-18,-39,-4,1.9,1.5,654.9749985,-0.014217159,8,1.5,4.8,8.1,5.4,50,0,0,99,78,78.7,536,1375,1.05,3984,21,1098493,15611,,,,,4878,7.35,18.18333333,10.83333333,2.160714286,1575.142857
285,3/2/2021,7.072650953,58.70176565,1.711,1.392,0.736,662.3599854,668.2399902,660.2700195,663.2600098,663.2600098,103300,,,,,,654.8974991,0.006781407,7,0.5,6.4,12.3,6.5,60,0,0,99,66,78.7,540,1444,1.04,4998,65,1103491,15676,,,,,6230,7.3,18.21666667,10.91666667,2.096428571,1559.214286
286,3/3/2021,7.078504933,58.71685083,1.711,1.389,0.742,667.5999756,668.6699829,658.8599854,663.3499756,663.3499756,110800,,,,,,655.2499924,0.024939982,7,-1.5,3.45,8.4,3,27,0,0,99,87,75,549,1397,1.01,4118,48,1107609,15724,,,,,7240,7.266666667,18.25,10.98333333,2.071428571,1538.714286
287,3/4/2021,7.118986694,60.25934401,1.712,1.39,0.735,656.8800049,661.3599854,652.1699829,657.6699829,657.6699829,110600,,,,,,655.5188802,0.031348515,9,0.9,3.4,5.9,0.7,6,0,-0.1,96,69,75,539,1384,1.02,4670,33,1112279,15757,,,,,3933,7.233333333,18.28333333,11.05,2.189285714,1520.928571
288,3/5/2021,7.164099526,59.06076696,1.712,1.389,0.727,650.8499756,662.7399902,649.9699707,653.8699951,653.8699951,129300,,,,,,655.3539917,0.024902951,9,-5.4,0.7,6.8,8.6,78,0,0,97,53,75,541,1370,1.04,5337,32,1117616,15789,,,,,1695,7.183333333,18.31666667,11.13333333,2.210714286,1499.714286
289,3/6/2021,7.067739204,57.96795953,,,,,,,,,,,,,,,655.0333252,0.039940372,6,-4.5,0.8,6.1,1.8,16,0,-0.1,97,71,75,542,1321,1.05,4529,41,1122145,15830,1676621,1314782,361839,,1186,7.15,18.35,11.2,2.325,1471.214286
290,3/7/2021,7.169912693,58.76114438,,,,,,,,,,,,,,,654.5949936,0.032171398,9,-0.6,2.55,5.7,0,0,1.7,0.7,96,64,75,545,1306,1.07,3834,30,1125979,15860,,,,,1503,7.116666667,18.38333333,11.26666667,2.314285714,1442.714286
291,3/8/2021,7.155896607,59.54049719,1.721,1.398,0.728,657.960022,665.6500244,657.960022,665.6500244,665.6500244,128700,,,,,,656.8112488,0.047497846,8,2.2,4.25,6.3,3,27,8.8,0.7,97,71,75,558,1347,1.1,4297,28,1130276,15888,,,,,1247,7.066666667,18.4,11.33333333,2.403571429,1421.214286
292,3/9/2021,7.149038462,59.2754491,1.728,1.4,0.733,665.289978,676.4699707,665.0800171,675.0999756,675.0999756,122100,,,,,,660.0737457,0.048357401,7,2.6,3.9,5.2,0,0,4,0.8,99,81,75,556,1407,1.12,5274,56,1135550,15944,,,,,835,7.033333333,18.43333333,11.4,2.475,1407.785714
293,3/10/2021,7.179632249,58.07183099,1.735,1.4,0.737,675.2999878,681.3800049,673.2600098,678.0300293,678.0300293,111900,,,,,,665.1887512,0.047239084,18,-0.1,3.75,7.6,0,0,7.6,1.9,94,76,75,560,1353,1.13,5323,31,1140873,15975,,,,,710,7,18.46666667,11.46666667,2.496428571,1392.142857
294,3/11/2021,7.179752066,59.2742268,1.737,1.401,0.739,682.5300293,684.7600098,681.0499878,683.710022,683.710022,113200,,,,,,667.2466702,0.051309522,25,5.8,8.35,10.9,2.1,18,8.8,2.6,95,66,75,572,1353,1.15,6027,50,1146900,16025,,,,,485,6.95,18.5,11.55,3.267857143,1374.5
295,3/12/2021,7.18125,58.30246914,1.739,1.4,0.749,679.7999878,679.8900146,675.4699707,677.4099731,677.4099731,91451700,,,,,,668.2630005,0.04751686,18,1.6,5.05,8.5,3.1,27,3.3,2.5,93,74,75,576,1334,1.17,6400,26,1153300,16051,,,,,324,6.916666667,18.53333333,11.61666667,3.882142857,1357.428571
296,3/13/2021,7.098245614,57.86551724,,,,,,,,,,,,,,,668.2630005,0.046224318,22,4.2,6.5,8.8,2.8,24,10.5,1.6,92,68,75,554,1321,1.17,5974,22,1159274,16073,1961831,1512259,449572,,290,6.883333333,18.56666667,11.68333333,4.067857143,1359.571429
297,3/14/2021,7.051660517,57.41911765,,,,,,,,,,,,,,,668.2630005,0.057583589,12,3,6.7,10.4,7.6,65,3.1,1.6,94,68,75,554,1368,1.17,5469,23,1164743,16096,,,,,272,6.833333333,18.6,11.76666667,4.328571429,1362.857143
298,3/15/2021,7.164794007,57.14179104,1.747,1.405,0.746,678.4299927,681.539978,676.1400146,678.7999878,678.7999878,93648000,,,,,,669.6849976,0.050773621,15,1.3,4.8,8.3,2.5,21,1.6,0.4,97,76,75,564,1455,1.16,4905,18,1169648,16114,,,,,268,6.8,18.61666667,11.81666667,4.328571429,1368.571429
299,3/16/2021,7.275280899,58.06703911,1.748,1.405,0.743,682.7399902,684.4500122,679.6500244,683.6500244,683.6500244,1068000,,,,,,671.723999,0.045873143,10,4.2,6.65,9.1,7.3,62,1,0.1,92,60,75,586,1451,1.15,5927,32,1175575,16146,,,,,179,6.75,18.65,11.9,4.346428571,1369.071429
300,3/17/2021,7.153846154,55.16666667,1.748,1.401,0.747,682.2199707,684.4000244,679.1099854,680.710022,680.710022,921800,,,,,,673.4600037,0.053606108,12,-2.2,2.7,7.6,6.8,57,1.9,0.7,97,58,75,568,1424,1.16,6130,46,1181705,16192,,,,,78,6.716666667,18.68333333,11.96666667,4.292857143,1371
301,3/18/2021,7.0859375,56.81060606,1.747,1.4,0.744,684.0499878,684.460022,680.1599731,682.3900146,682.3900146,107961600,,,,,,675.9320068,0.051181145,8,-2.8,2,6.8,1.6,13,0.5,0.1,98,73,75,564,1436,1.18,7375,33,1189080,16225,,,,,132,6.683333333,18.71666667,12.03333333,4.192857143,1374.714286
302,3/19/2021,7.131313131,58.11111111,1.745,1.398,0.745,675.8900146,683.4299927,675.8900146,681.7000122,681.7000122,259922500,,,,,,678.7150085,0.056364994,10,-3.6,2.65,8.9,10.3,85,0,0,98,47,75,579,1462,1.19,7599,46,1196679,16271,,,,,99,6.633333333,18.75,12.11666667,4.332142857,1381.285714
303,3/20/2021,6.730769231,55.34615385,,,,,,,,,,,,,,,678.7150085,0.051373638,9,-4.5,1.3,7.1,1.4,12,0.8,0.2,98,70,75,602,1445,1.18,6967,16,1203646,16287,2176275,1599146,577129,,52,6.6,18.78333333,12.18333333,4.367857143,1390.142857
304,3/21/2021,7.297029703,55.93137255,,,,,,,,,,,,,,,678.7150085,0.047845643,14,3,5.15,7.3,1.7,14,1.1,0.2,95,65,75,611,1462,1.17,6261,15,1209907,16302,,,,,102,6.55,18.8,12.25,4.553571429,1401.285714
305,3/22/2021,7.272727273,55.15909091,1.737,1.391,0.744,678.3800049,684.2299805,677.8599854,684.210022,684.210022,88569000,,,,,,680.5710083,0.056420378,8,2.1,4.95,7.8,0.5,4,0,-0.1,90,64,75,638,1555,1.16,5563,15,1215470,16317,,,,,88,6.516666667,18.83333333,12.31666667,4.603571429,1416.142857
306,3/23/2021,7.343283582,56.23880597,1.732,1.387,0.744,681.1900024,684.289978,679.4799805,681.7399902,681.7399902,116222500,,,,,,681.2350098,0.04938462,8,1.9,6.5,11.1,2,16,0,0,93,68,75,623,1575,1.16,7583,49,1223053,16366,,,,,67,6.466666667,18.86666667,12.4,4.789285714,1428.142857
307,3/24/2021,7.259259259,56.7037037,1.727,1.382,0.743,682.5900269,687.960022,681.6199951,686.1300049,686.1300049,95678200,,,,,,682.0450073,0.056894764,11,1.3,7.45,13.6,10.7,86,0,0,97,57,75,625,1562,1.15,7708,32,1230761,16398,,,,,54,6.433333333,18.9,12.46666667,5.053571429,1443.071429
308,3/29/2021,7.053022269,57.75388669,1.727,1.383,0.742,697.9400024,700.8499756,696.9199829,697.9400024,697.9400024,77800,,,,,,683.4680054,0.040672056,14,5.8,11.2,16.6,11,86,0,-0.1,80,64,75,675,1667,1.07,5832,10,1267117,16502,,,,,3795,7.233333333,20.05,12.81666667,5.257142857,1465.5
309,3/30/2021,7.042345967,58.42315789,1.732,1.383,0.734,700.8200073,702.4400024,696.960022,701.1199951,701.1199951,75420500,,,,,,685.8390076,0.042857971,7,2.7,11.8,20.9,11.8,92,0,0,89,24,75,682,1728,1.06,7633,34,1274750,16536,,,,,4750,7.2,20.08333333,12.88333333,5.739285714,1493.642857
310,3/31/2021,7.123269486,58.8173258,1.733,1.383,0.742,700.8099976,704.25,699.6900024,699.8499756,699.8499756,86112200,,,,,,687.1127319,0.054259647,5,2.1,12.9,23.7,11.2,87,0,0,98,22,75,681,1653,1.04,7840,29,1282590,16565,,,,,5310,7.15,20.1,12.95,6.196428571,1517.357143
311,4/1/2021,7.085146899,60.40533981,1.736,1.385,0.737,707.0499878,710.9500122,704.5300293,708.4299927,708.4299927,64900,-14,-31,-2,1.9,1.5,688.8891703,0.051094268,11,1.3,5.8,10.3,8.9,69,0,0,93,65,75,688,1639,1.01,7257,21,1289847,16586,,,,,3708,7.116666667,20.13333333,13.01666667,6.132142857,1536.714286
312,4/2/2021,7.066576698,60.58634538,,,,,,,,,,,,,,,689.8063687,0.047727674,12,1.8,4.95,8.1,0.5,4,0.2,0.1,89,64,75,705,1625,1,7628,16,1297475,16602,,,,,2241,7.066666667,20.16666667,13.1,6.142857143,1548.857143
313,4/3/2021,7.068493151,59.16159052,,,,,,,,,,,,,,,690.4220032,0.066032358,11,3.6,6.8,10,4.5,34,0,0,92,60,75,734,1614,0.99,6822,31,1304297,16633,2925315,2140022,785293,,1182,7.033333333,20.2,13.16666667,6.153571429,1560.5
314,4/4/2021,7.093141406,59.89168766,,,,,,,,,,,,,,,691.5011122,0.076571777,13,4.2,6.15,8.1,1.6,12,0,0,89,70,75,730,1587,0.97,5320,16,1309617,16649,,,,,1191,7,20.23333333,13.23333333,6.4,1572.142857
315,4/5/2021,7.038653367,59.35497835,,,,,,,,,,,,,,,692.6399994,0.092053197,21,-0.3,3.6,7.5,6.2,47,5.6,2,98,49,75,746,1628,0.98,5541,7,1315158,16656,,,,,1617,6.95,20.25,13.3,6.514285714,1585.857143
316,4/6/2021,7.027141645,58.60994103,1.738,1.387,0.736,716.8099976,717.6900024,711.9099731,713.2800293,713.2800293,81300,,,,,,696.5875015,0.105350338,18,-1.9,2.3,6.5,8.3,62,2.5,0.7,92,58,75,750,1748,0.99,6359,20,1321517,16676,,,,,1187,6.916666667,20.28333333,13.36666667,6.489285714,1606.285714
317,4/7/2021,7.080291971,59.23741007,1.736,1.383,0.73,711.9000244,712.8499756,709.6300049,710.0800171,710.0800171,73900,,,,,,698.0866699,0.109072097,16,-1.1,3.2,7.5,5.2,39,3.9,1.8,98,69,75,776,1782,1.01,7793,23,1329310,16699,,,,,834,6.883333333,20.31666667,13.43333333,6.625,1630.357143
318,4/8/2021,6.960784314,58.33156028,1.736,1.383,0.729,713.460022,713.9699707,710.7000122,713.3800049,713.3800049,118000,,,,,,699.6160034,0.111294523,14,-0.5,4.45,9.4,1.4,10,0.3,0.1,91,54,75,798,1727,1.02,7635,19,1336945,16718,,,,,564,6.833333333,20.35,13.51666667,6.575,1649.285714
319,4/9/2021,6.931764706,57.51522248,1.734,1.381,0.741,713.460022,714.1099854,711.5999756,713.3599854,713.3599854,84825000,,,,,,702.5309998,0.104396239,11,4.2,7.1,10,1.2,9,4.3,0.3,97,70,75,784,1711,1.04,7684,40,1344629,16758,,,,,427,6.8,20.38333333,13.58333333,6.728571429,1660.428571
320,4/10/2021,7.110204082,56.58130081,,,,,,,,,,,,,,,704.8411119,0.100237235,13,2.2,5.05,7.9,1.2,9,7.9,1.7,97,58,75,787,1704,1.06,8221,23,1352850,16781,3568421,2654127,914294,,246,6.766666667,20.4,13.63333333,6.625,1669.642857
321,4/11/2021,7.135734072,56.86225895,,,,,,,,,,,,,,,707.1800003,0.111126013,13,-2.8,1.6,6,1.7,12,2.9,0.3,95,73,75,788,1729,1.04,6675,17,1359525,16798,,,,,363,6.716666667,20.43333333,13.71666667,6.207142857,1681.571429
322,4/12/2021,6.955621302,57.83870968,1.735,1.382,0.75,711.9400024,713.4799805,706.7000122,707.3499756,707.3499756,68600,,,,,,708.3562469,0.125222921,13,-3.7,1.9,7.5,9,66,1.5,0.9,96,59,75,794,1788,1.03,6685,20,1366210,16818,,,,,341,6.683333333,20.46666667,13.78333333,5.542857143,1690.214286
323,4/13/2021,7.115869018,59.6325,1.735,1.38,0.747,709.0999756,710.8499756,706.0999756,708.5999756,708.5999756,69600,,,,,,709.2912445,0.123519339,13,-3.1,3.15,9.4,8.9,65,0.2,0.2,96,53,75,794,1760,1.01,5389,31,1371599,16849,,,,,400,6.65,20.5,13.85,4.925,1692.5
324,4/14/2021,7.078688525,59.74592834,1.733,1.379,0.737,708.8300171,713.3099976,708.4400024,712.5499878,712.5499878,70200,,,,,,710.878746,0.124654293,10,-3.2,2.9,9,9.5,69,1.9,0.3,96,48,75,784,1715,1.05,8742,26,1380341,16875,,,,,307,6.6,20.53333333,13.93333333,4.210714286,1696.928571
325,4/15/2021,6.965116279,57.42857143,1.737,1.38,0.739,713.210022,714.9799805,712.3699951,713.7999878,713.7999878,71100,,,,,,711.5499954,0.121606767,9,-2.8,3.95,10.7,11.1,80,0,0,98,36,75,789,1688,1.06,8901,13,1389242,16888,,,,,175,6.566666667,20.55,13.98333333,4.078571429,1700.428571
326,4/16/2021,7.081081081,57.89285714,1.744,1.386,0.736,714.4799805,716.7999878,712.5700073,716.7999878,716.7999878,80786700,,,,,,712.1333279,0.121877395,10,-3.9,3.85,11.6,13.2,94,0,0,97,38,75,792,1698,1.07,8288,12,1397530,16900,,,,,112,6.533333333,20.58333333,14.05,4,1705.642857
327,4/17/2021,7.107142857,57.5,,,,,,,,,,,,,,,712.1333279,0.101471357,10,-2.1,4.85,11.8,12.3,87,0,0,98,43,75,802,1626,1.07,8508,31,1406038,16931,4374711,3369141,1005570,,86,6.483333333,20.61666667,14.13333333,3.860714286,1706.5
328,4/18/2021,7.326732673,56.03960396,,,,,,,,,,,,,,,712.1333279,0.09924116,10,-1.7,6.7,15.1,10,71,0,0,99,46,75,808,1670,1.07,7117,12,1413155,16943,,,,,101,6.45,20.65,14.2,3.9,1712.428571
329,4/19/2021,7.359649123,56.45217391,1.752,1.391,0.744,717.0499878,718.5,710.6199951,711.9400024,711.9400024,60100,,,,,,712.1139954,0.084265567,9,3.9,9.6,15.3,8.3,58,0,0,96,54,75,813,1731,1.06,6824,22,1419979,16965,,,,,115,6.416666667,20.68333333,14.26666667,4.328571429,1719.785714
330,4/20/2021,7.621212121,55.90909091,1.754,1.392,0.744,710.8800049,713.3800049,699.0599976,700.1900024,700.1900024,83300,,,,,,710.8049927,0.088583522,7,2.1,9.9,17.7,11.9,83,0,0,98,30,75,823,1830,1.06,8475,27,1428454,16992,,,,,66,6.383333333,20.7,14.31666667,4.871428571,1725.642857
331,4/21/2021,7.294117647,54.61764706,1.758,1.392,0.743,707.1599731,710.6199951,704.6300049,709.3599854,709.3599854,99900,,,,,,710.7329895,0.082386851,12,0.1,5.5,10.9,7.3,51,0,0,97,53,75,822,1792,1.05,9612,18,1438066,17010,,,,,68,6.35,20.73333333,14.38333333,5.035714286,1726.357143
